丈夫,じょうぶ,丈[じょう]夫[ぶ],jōbu,"strong, durable, sturdy",[sound:word_joubu.mp3],私は体が<b>丈夫</b>だ。,私[わたし]は 体[からだ]が<b>丈[じょう]夫[ぶ]</b>だ。 ,I'm physically strong.,[sound:sentence_joubu.mp3],,,,,,1544,
賢い,かしこい,賢[かしこ]い,kashikoi,"wise, smart",[sound:word_kashikoi.mp3],この犬はとても<b>賢い</b>。,この 犬[いぬ]はとても<b>賢[かしこ]い</b>。 ,This dog is very clever.,[sound:sentence_kashikoi.mp3],,,,,,1548,
王,おう,王[おう],ō,king,[sound:word_ou1.mp3],その国の<b>王</b>様はとても賢い。,その 国[くに]の<b>王[おう]</b>様[さま]はとても 賢[かしこ]い。 ,That country's king is very wise.,[sound:sentence_ou1.mp3],,,,,,1548.1,Kaishi_word
女王,じょおう,女[じょ]王[おう],jōu,queen,[sound:女王_ジョオ＼ー_2_NHK-1998.mp3],私は<b>女王</b>に会ったことを覚えている。,私[わたし]は<b>女[じょ]王[おう]</b>に 会[あ]ったことを 覚[おぼ]えている。 ,I remember meeting the queen.,[sound:sentence_joou.mp3],,,,,,1548.2,
王子,おうじ,王[おう]子[じ],ōji,prince,[sound:word_ouji.mp3],<b>王子</b>はその日、王になった。,<b>王[おう]子[じ]</b>はその 日[ひ]、 王[おう]になった。 ,The prince became a king that day.,[sound:sentence_ouji.mp3],,,,,,1548.3,Kaishi_word
王女,おうじょ,王[おう]女[じょ],ōjo,princess,[sound:word_oujo.mp3],あなたは元この国の<b>王女</b>様ですか？,あなたは 元[もと]この 国[くに]の<b>王[おう]女[じょ]</b>様[さま]ですか？ ,Are you the former princess of this country?,[sound:sentence_oujo.mp3],,,,,,1548.3,
取引(する),とりひき,取引[とりひき],torihiki,"deal, contract",[sound:word_torihiki.mp3],いいだろう。<b>取引</b>しよう,いいだろう 。<b>取引[とりひき]</b>しよう,Fine. Let's make a deal.,[sound:sentence_torihiki.mp3],,,,,,1552,
箸,はし,箸[はし],hashi,chopsticks,[sound:word_hashi1.mp3],日本人は<b>箸</b>でご飯を食べる。,日本[にほん]人[じん]は<b>箸[はし]</b>でご 飯[はん]を 食[た]べる。 ,Japanese people eat rice with chopsticks.,[sound:sentence_hashi1.mp3],,,,,,1553,
暴力,ぼうりょく,暴[ぼう]力[りょく],bōryoku,violence,[sound:word_bouryoku.mp3],<b>暴力</b>はいけません。,<b>暴[ぼう]力[りょく]</b>はいけません。 ,Violence is wrong.,[sound:sentence_bouryoku.mp3],,,,,,1557,
鬼,おに,鬼[おに],oni,"demon, ogre",[sound:word_oni.mp3],悪い<b>鬼</b>を倒しに来た,悪[わる]い<b>鬼[おに]</b>を 倒[たお]しに 来[き]た,I've come to defeat the evil demons.,[sound:sentence_oni.mp3],,,,,,1562,Kaishi_word
恋愛(する),れんあい,恋[れん]愛[あい],renai,"romance, romantic love",[sound:word_ren'ai.mp3],あなた、<b>恋愛</b>したこと、ないんでしょ？,あなた 、<b>恋[れん]愛[あい]</b>したこと、 ないんでしょ？ ,"You've never been in love, have you?",[sound:sentence_ren'ai.mp3],,,,,,1564,
石鹸,せっけん,石[せっ]鹸[けん],sekken,soap,[sound:word_sekken.mp3],<b>石鹸</b>で手を洗ってください。,<b>石[せっ]鹸[けん]</b>で 手[て]を 洗[あら]ってください。 ,Please wash your hands with soap.,[sound:sentence_sekken.mp3],,,,,,1565,
依頼(する),いらい,依[い]頼[らい],irai,"request, commission",[sound:word_irai2.mp3],彼に協力を<b>依頼</b>しました。,彼[かれ]に 協[きょう]力[りょく]を<b>依[い]頼[らい]</b>しました。 ,I requested his cooperation.,[sound:sentence_irai2.mp3],,,,,,1565,Kaishi_word
伸ばす,のばす,伸[の]ばす,nobasu,"to stretch, to straighten",[sound:word_nobasu.mp3],私は腕を<b>伸ば</b>した。,私[わたし]は 腕[うで]を<b>伸[の]ば</b>した。 ,I stretched out my arms.,[sound:sentence_nobasu.mp3],,,,,,1565,Kaishi_word
親切(な),しんせつ,親[しん]切[せつ],shinsetsu,"kind, kindhearted",[sound:word_shinsetsu.mp3],<b>親切</b>な人だったね？,<b>親[しん]切[せつ]</b>な 人[ひと]だったね？ ,"He was a nice person, wasn't he?",[sound:sentence_shinsetsu.mp3],,,,,,1566,
それに,それに,それに,soreni,in addition,[sound:word_soreni.mp3],彼女は美しいです。<b>それに</b>、とても親切です。,彼[かの]女[じょ]は 美[うつく]しいです。<b>それに</b>、 とても 親[しん]切[せつ]です。 ,"She is beautiful, and also very kind.",[sound:sentence_soreni.mp3],,,,,,1566.2,Kaishi_word
下さる,くださる,下[くだ]さる,kudasaru,to give (formal),[sound:word_kudasaru.mp3],親切にして<b>下さって</b>どうもありがとうございます。,親[しん]切[せつ]にして<b>下[くだ]さって</b>どうもありがとうございます。 ,Thank you for being so kind to me.,[sound:sentence_kudasaru.mp3],,,,,,1566.3,
異常(な),いじょう,異[い]常[じょう],ijō,"abnormal, unusual",[sound:word_ijou2.mp3],今年の夏は<b>異常</b>な暑さですね。,今年[ことし]の 夏[なつ]は<b>異[い]常[じょう]</b>な 暑[あつ]さですね。 ,This summer is exceptionally hot.,[sound:sentence_ijou2.mp3],,,,,,1568,Kaishi_word
偶然,ぐうぜん,偶[ぐう]然[ぜん],gūzen,coincidence,[sound:word_guuzen.mp3],街で<b>偶然</b>友人に会いました。,街[まち]で<b>偶[ぐう]然[ぜん]</b>友[ゆう]人[じん]に 会[あ]いました。 ,I met a friend by chance downtown.,[sound:sentence_guuzen.mp3],,,,,,1568,Kaishi_word
会議,かいぎ,会[かい]議[ぎ],kaigi,meeting,[sound:word_kaigi.mp3],<b>会議</b>はいつでしたか？,<b>会[かい]議[ぎ]</b>はいつでしたか？ ,When was the meeting?,[sound:sentence_kaigi.mp3],,,,,,1569.2,
怪しい,あやしい,怪[あや]しい,ayashii,"suspicious, dubious",[sound:word_ayashii.mp3],<b>怪しい</b>人に近づいちゃダメ。,<b>怪[あや]しい</b>人[ひと]に 近[ちか]づいちゃダメ。 ,Don't go near suspicious-looking people.,[sound:sentence_ayashii.mp3],,,,,,1570,Kaishi_word
教師,きょうし,教[きょう]師[し],kyōshi,"teacher, instructor",[sound:word_kyoushi.mp3],僕のおばさんは、若い頃<b>教師</b>でした。,僕[ぼく]のおばさんは 、 若[わか]い 頃[ころ]<b>教[きょう]師[し]</b>でした。 ,My aunt was a teacher when she was young.,[sound:sentence_kyoushi.mp3],,,,,,1571,
健康,けんこう,健[けん]康[こう],kenkō,health,[sound:word_kenkou.mp3],<b>健康</b>が一番大切だ。,<b>健[けん]康[こう]</b>が 一[いち]番[ばん]大[たい]切[せつ]だ。 ,The most important thing is your health.,[sound:sentence_kenkou.mp3],,,,,,1574,
銀行,ぎんこう,銀[ぎん]行[こう],ginkō,bank,[sound:word_ginkou.mp3],<b>銀行</b>は駅のすぐ前です。,<b>銀[ぎん]行[こう]</b>は 駅[えき]のすぐ 前[まえ]です。 ,The bank is right in front of the station.,[sound:sentence_ginkou.mp3],,,,,,1575,
正体,しょうたい,正[しょう]体[たい],shōtai,"true character, true form",[sound:word_shoutai1.mp3],人の<b>正体</b>は目を見ても分からない。心を見るんだよ,人[ひと]の<b>正[しょう]体[たい]</b>は 目[め]を 見[み]ても 分[わ]からない 。 心[こころ]を 見[み]るんだよ,It is not eyes that reveal another's true nature. It is the heart.,[sound:sentence_shoutai1.mp3],,,,,,1576,Kaishi_word
二日,ふつか,二[ふつ]日[か],futsuka,"two days, 2nd of the month",[sound:word_futsuka.mp3],私は<b>二日</b>待った。,私[わたし]は<b>二[ふつ]日[か]</b>待[ま]った。 ,I waited two days.,[sound:sentence_futsuka.mp3],,,,,,1578,
闇,やみ,闇[やみ],yami,darkness,[sound:闇_ヤミ_JapanesePod101.mp3],光は<b>闇</b>の中に輝いている。,光[ひかり]は<b>闇[やみ]</b>の 中[なか]に 輝[かがや]いている。 ,A light is shining in the darkness.,[sound:sentence_yami.mp3],,,,,,1578.1,Kaishi_word
光,ひかり,光[ひかり],hikari,light,[sound:word_hikari.mp3],光は<b>闇</b>の中に輝いている。,光[ひかり]は<b>闇[やみ]</b>の 中[なか]に 輝[かがや]いている。 ,A light is shining in the darkness.,[sound:sentence_yami.mp3],,,,,,1578.2,Kaishi_word
汚い,きたない,汚[きたな]い,kitanai,"dirty, filthy",[sound:word_kitanai.mp3],彼の部屋はとても<b>汚い</b>。,彼[かれ]の 部屋[へや]はとても<b>汚[きたな]い</b>。 ,His room is very dirty.,[sound:sentence_kitanai.mp3],,,,,,1579,
混ぜる,まぜる,混[ま]ぜる,mazeru,to mix,[sound:word_mazeru.mp3],カレーにヨーグルトを入れて、よく<b>混ぜ</b>てください。,カレーにヨーグルトを 入[い]れて、 よく<b>混[ま]ぜ</b>てください。 ,"Please put the yogurt in the curry, and mix it well.",[sound:sentence_mazeru.mp3],,,,,,1580,
混乱(する),こんらん,混[こん]乱[らん],konran,"disorder, chaos",[sound:word_konran.mp3],頭が<b>混乱</b>してる。,頭[あたま]が<b>混[こん]乱[らん]</b>してる。 ,I'm all mixed up.,[sound:sentence_konran.mp3],,,,,,1580.2,Kaishi_word
目の前,めのまえ,目[め]の 前[まえ],menomae,right in front of you,[sound:word_menomae.mp3],<b>目の前</b>に急に子供が飛び出してきた。,<b>目[め]の 前[まえ]</b>に 急[きゅう]に 子[こ]供[ども]が 飛[と]び 出[だ]してきた。 ,A child rushed out suddenly right in front of me.,[sound:sentence_menomae.mp3],,,,,,1581,
誓う,ちかう,誓[ちか]う,chikau,"to vow, swear",[sound:word_chikau.mp3],本当だよ。命をかけて、<b>誓う</b>よ！,本[ほん]当[とう]だよ 。 命[いのち]をかけて 、<b>誓[ちか]う</b>よ！ ,I swear on my life that it's true!,[sound:sentence_chikau.mp3],,,,,,1582,
解ける,とける,解[と]ける,tokeru,"to be solved, resolved (also to remove, loosen)",[sound:word_tokeru1.mp3],この問題を<b>解け</b>ますか？,この 問[もん]題[だい]を<b>解[と]け</b>ますか？ ,Can you solve this question?,[sound:sentence_tokeru1.mp3],,,,,,1583.1,
呪い,のろい,呪[のろ]い,noroi,"curse, spell",[sound:word_noroi.mp3],<b>呪い</b>を解けるか？,<b>呪[のろ]い</b>を 解[と]けるか？ ,Can you remove this curse?,[sound:sentence_noroi.mp3],,,,,,1583.2,Kaishi_word
やる気,やるき,やる 気[き],yaruki,"motivation, drive, enthusiasm",[sound:word_yaruki.mp3],<b>やる気</b>出して！,<b>やる 気[き]</b>出[だ]して！ ,Get motivated!,[sound:sentence_yaruki.mp3],,,,,,1586,
行方,ゆくえ,行[ゆく]方[え],yukue,one's whereabouts,[sound:word_yukue.mp3],彼の<b>行方</b>が分かりません。,彼[かれ]の<b>行[ゆく]方[え]</b>が 分[わ]かりません。 ,I don't know his whereabouts.,[sound:sentence_yukue.mp3],,,,,,1589,
不明,ふめい,不[ふ]明[めい],fumei,"unknown, unclear, unidentified",[sound:word_fumei.mp3],ペットの猫が行方<b>不明</b>になってしまった。,ペットの 猫[ねこ]が 行[ゆく]方[え]<b>不[ふ]明[めい]</b>になってしまった。 ,My pet cat has gone missing.,[sound:sentence_fumei.mp3],,,,,,1589.2,
敵,てき,敵[てき],teki,enemy,[sound:word_teki.mp3],<b>敵</b>を知らずしては戦えない。,<b>敵[てき]</b>を 知[し]らずしては 戦[たたか]えない。 ,You cannot ﬁght without knowing your enemy.,[sound:sentence_teki.mp3],,,,,,1593,Kaishi_word
一本,いっぽん,一本[いっぽん],ippon,"counter for long, thin objects",[sound:word_ippon.mp3],ペンを<b>一本</b>貸してください？,ペンを<b>一本[いっぽん]</b>貸[か]してください？ ,Could I borrow a pen?,[sound:sentence_ippon.mp3],,,,,,1595,
薄い,うすい,薄[うす]い,usui,thin (of flat object),[sound:word_usui.mp3],このノートパソコンは<b>薄</b>くて軽いです。,このノートパソコンは<b>薄[うす]</b>くて 軽[かる]いです。 ,This laptop is thin and light.,[sound:sentence_usui.mp3],,,,,,1595,Kaishi_word
技,わざ,技[わざ],waza,"skill, technique",[sound:word_waza.mp3],柔道では力より<b>技</b>のほうが大切である。,柔[じゅう]道[どう]では 力[ちから]より<b>技[わざ]</b>のほうが 大[たい]切[せつ]である。,"In judo, technique is more important than strength.",[sound:sentence_waza.mp3],,,,,,1596,Kaishi_word
五つ,いつつ,五[いつ]つ,itsutsu,five (things),[sound:word_itsutsu.mp3],これ<b>五つ</b>ください。,これ<b>五[いつ]つ</b>ください。 ,"Five of these [those], please.",[sound:sentence_itsutsu.mp3],,,,,,1597,Kaishi_word
六つ,むっつ,六[むっ]つ,muttsu,six (things),[sound:word_muttsu.mp3],息子は<b>六つ</b>になりました。,息子[むすこ]は<b>六[むっ]つ</b>になりました。 ,My son turned six.,[sound:sentence_muttsu.mp3],,,,,,1597.2,Kaishi_word
七つ,ななつ,七[なな]つ,nanatsu,seven (things),[sound:word_nanatsu.mp3],この子は今年<b>七つ</b>になります。,この 子[こ]は 今年[ことし]<b>七[なな]つ</b>になります。 ,Our kid's turning seven this year.,[sound:sentence_nanatsu.mp3],,,,,,1597.3,Kaishi_word
八つ,やっつ,八[やっ]つ,yattsu,eight (things),[sound:word_yattsu.mp3],,,,,,,,,,1597.4,Kaishi_word
九つ,ここのつ,九[ここの]つ,kokonotsu,nine (things),[sound:word_kokonotsu.mp3],娘は明日<b>九つ</b>になります。,娘[むすめ]は 明日[あした]<b>九[ここの]つ</b>になります。 ,My daughter's turning nine tomorrow.,[sound:sentence_kokonotsu.mp3],,,,,,1597.5,Kaishi_word
方向,ほうこう,方[ほう]向[こう],hōkō,"direction, course",[sound:word_houkou.mp3],こっちの<b>方向</b>に行ってみよう。,こっちの<b>方[ほう]向[こう]</b>に 行[い]ってみよう。 ,Let's try going this way.,[sound:sentence_houkou.mp3],,,,,,1600,Kaishi_word
示す,しめす,示[しめ]す,shimesu,"to show, to indicate",[sound:word_shimesu.mp3],彼女は良い反応を<b>示</b>したわ。,彼[かの]女[じょ]は 良[よ]い 反[はん]応[のう]を<b>示[しめ]</b>したわ。 ,She reacted well.,[sound:sentence_shimesu.mp3],,,,,,1602,Kaishi_word
認める,みとめる,認[みと]める,mitomeru,"to recognize, to approve, to accept",[sound:word_mitomeru.mp3],父が彼女との結婚を<b>認め</b>てくれました。,父[ちち]が 彼[かの]女[じょ]との 結[けっ]婚[こん]を<b>認[みと]め</b>てくれました。 ,My father accepted my marriage to her.,[sound:sentence_mitomeru.mp3],,,,,,1604,Kaishi_word
実力,じつりょく,実[じつ]力[りょく],jitsuryoku,"real ability, capability",[sound:word_jitsuryoku.mp3],皆は彼を<b>実力</b>者と認めています。,皆[みな]は 彼[かれ]を<b>実[じつ]力[りょく]</b>者[しゃ]と 認[みと]めています。 ,Everyone recognizes him as a capable person.,[sound:sentence_jitsuryoku.mp3],,,,,,1604.2,Kaishi_word
どうでもいい,どうでもいい,どうでもいい,dōdemoii,"it doesn't matter, don't care",[sound:word_doudemoii.mp3],<b>どうでもいい</b>話ばっかり。,<b>どうでもいい</b>話[はなし]ばっかり。 ,It's all just pointless talk.,[sound:sentence_doudemoii.mp3],,,,,,1609,
夕食,ゆうしょく,夕[ゆう]食[しょく],yūshoku,"supper, dinner",[sound:word_yuushoku.mp3],<b>夕食</b>の時間だ。,<b>夕[ゆう]食[しょく]</b>の 時[じ]間[かん]だ。 ,It's dinner time.,[sound:sentence_yuushoku.mp3],,,,,,1609,
永遠,えいえん,永[えい]遠[えん],eien,eternity,[sound:word_eien.mp3],彼は彼女に<b>永遠</b>の愛を誓った。,彼[かれ]は 彼[かの]女[じょ]に<b>永[えい]遠[えん]</b>の 愛[あい]を 誓[ちか]った。 ,He vowed to love her forever.,[sound:sentence_eien.mp3],,,,,,1613,Kaishi_word
犯人,はんにん,犯[はん]人[にん],hannin,"criminal, culprit",[sound:word_hannin.mp3],あいつが<b>犯人</b>です。,あいつが<b>犯[はん]人[にん]</b>です。 ,That guy is the criminal.,[sound:sentence_hannin.mp3],,,,,,1614,Kaishi_word
まさか,まさか,まさか,masaka,"there's no way that, surely not",[sound:word_masaka.mp3],<b>まさか</b>彼が犯人だなんて、信じられない。,<b>まさか</b>彼[かれ]が 犯[はん]人[にん]だなんて 、 信[しん]じられない。 ,"No way, I can't believe he's the culprit.",[sound:sentence_masaka.mp3],,,,,,1614.2,Kaishi_word
捕まる,つかまる,捕[つか]まる,tsukamaru,"to be caught, to be arrested",[sound:word_tsukamaru.mp3],その事件の犯人はまだ<b>捕ま</b>っていない。,その 事[じ]件[けん]の 犯[はん]人[にん]はまだ<b>捕[つか]ま</b>っていない。 ,The perpetrator of the incident hasn't been caught yet.,[sound:sentence_tsukamaru.mp3],,,,,,1614.3,Kaishi_word
ついに,ついに,ついに,tsuini,"at last, finally",[sound:word_tsuini.mp3],彼女は<b>ついに</b>捕まりました。,彼[かの]女[じょ]は<b>ついに</b>捕[つか]まりました。 ,She was finally caught.,[sound:sentence_tsuini.mp3],,,,,,1614.4,Kaishi_word
目覚める,めざめる,目[め]覚[ざ]める,mezameru,"to wake (up), to come to one's senses",[sound:word_mezameru.mp3],あなたは朝何時に<b>目覚め</b>ますか？,あなたは 朝[あさ]何[なん]時[じ]に<b>目[め]覚[ざ]め</b>ますか？ ,What time do you wake up in the morning?,[sound:sentence_mezameru.mp3],,,,,,1615,Kaishi_word
欲しがる,ほしがる,欲[ほ]しがる,hoshigaru,"to want, desire (describing another person)",[sound:word_hoshigaru.mp3],子供がジュースを<b>欲しが</b>っています。,子[こ]供[ども]がジュースを<b>欲[ほ]しが</b>っています。 ,The child wants some juice.,[sound:sentence_hoshigaru.mp3],,,,,,1615,
勇気,ゆうき,勇[ゆう]気[き],yūki,"courage, bravery",[sound:word_yuuki.mp3],あなた一人で行く<b>勇気</b>がありますか？ーーありません？,あなた 一[ひと]人[り]で 行[い]く<b>勇[ゆう]気[き]</b>がありますか？ ーーありません？ ,Do you have the courage to go alone? ー No.,[sound:sentence_yuuki.mp3],,,,,,1616,Kaishi_word
進化(する),しんか,進[しん]化[か],shinka,evolution; progress,[sound:word_shinka.mp3],この技術はこれからも<b>進化</b>していくでしょう。,この 技[ぎ]術[じゅつ]はこれからも<b>進[しん]化[か]</b>していくでしょう。 ,This technology will continue to evolve.,[sound:sentence_shinka.mp3],,,,,,1617,
勝手に,かってに,勝[かっ]手[て]に,katte ni,"acting on one's own, without permission",[sound:word_katteni.mp3],あなたの<b>勝手に</b>する,あなたの<b>勝[かっ]手[て]に</b>する,Do as you please.,[sound:sentence_katteni.mp3],,,,,,1618,
是非,ぜひ,是[ぜ]非[ひ],zehi,"by all means, please",[sound:word_zehi.mp3],<b>是非</b>、うちに来てください。,<b>是[ぜ]非[ひ]</b>、 うちに 来[き]てください。 ,By all means come to my house.,[sound:sentence_zehi.mp3],,,,,,1619,
契約(する),けいやく,契[けい]約[やく],keiyaku,"contract, agreement",[sound:word_keiyaku.mp3],新しく<b>契約</b>したいんですけど...,新[あたら]しく<b>契[けい]約[やく]</b>したいんですけど...,I'd like to start a new contract.,[sound:sentence_keiyaku.mp3],,,,,,1620,Kaishi_word
引っ張る,ひっぱる,引[ひ]っ 張[ぱ]る,hipparu,"to pull, to drag",[sound:word_hipparu.mp3],娘が私の手を<b>引っ張った</b>。,娘[むすめ]が 私[わたし]の 手[て]を<b>引[ひっぱ]っ張った</b>。 ,My daughter tugged on my hand.,[sound:sentence_hipparu.mp3],,,,,,1622,Kaishi_word
決定,けってい,決[けっ]定[てい],kettei,decision,[sound:word_kettei.mp3],会議で重要な<b>決定</b>がありました。,会[かい]議[ぎ]で 重[じゅう]要[よう]な<b>決[けっ]定[てい]</b>がありました。 ,An important decision was made at the conference.,[sound:sentence_kettei.mp3],,,,,,1622,
組む,くむ,組[く]む,kumu,"to pair up, to partner with",[sound:word_kumu.mp3],それで、どうだい？僕と<b>組</b>まない？,それで、 どうだい ？ 僕[ぼく]と<b>組[く]</b>まない？ ,"So, what do you say? Want to pair up?",[sound:sentence_kumu.mp3],,,,,,1622,Kaishi_word
ともかく,ともかく,ともかく,tomokaku,"anyway, at any rate",[sound:word_tomokaku.mp3],<b>ともかく</b>一度考え直しましょう。,<b>ともかく</b>一[いち]度[ど]考[かんが]え 直[なお]しましょう。 ,"At any rate, let's rethink this one more time.",[sound:sentence_tomokaku.mp3],,,,,,1624,Kaishi_word
羨ましい,うらやましい,羨[うらや]ましい,urayamashii,envious; jealous​,[sound:word_urayamashii.mp3],<b>羨ましい</b>なー。,<b>羨[うらや]ましい</b>なー。 ,I'm so jealous.,[sound:sentence_urayamashii.mp3],,,,,,1625,
散歩,さんぽ,散歩[さんぽ],sanpo,"stroll, walk",[sound:word_sanpo.mp3],私たちは毎日<b>散歩</b>をします。,私[わたし]たちは 毎[まい]日[にち]<b>散歩[さんぽ]</b>をします。 ,We go for a walk every day.,[sound:sentence_sanpo.mp3],,,,,,1626,
公園,こうえん,公[こう]園[えん],kōen,park,[sound:word_kouen.mp3],<b>公園</b>へ散歩しに行こうよ。,<b>公[こう]園[えん]</b>へ 散歩[さんぽ]しに 行[い]こうよ。 ,Let's go for a walk in the park.,[sound:sentence_kouen.mp3],,,,,,1627,
受験,じゅけん,受[じゅ]験[けん],juken,exam,[sound:word_juken.mp3],彼は<b>受験</b>のことで悩んでいます。,彼[かれ]は<b>受[じゅ]験[けん]</b>のことで 悩[なや]んでいます。 ,He's worried about entrance examinations.,[sound:sentence_juken.mp3],,,,,,1627,
死体,したい,死[し]体[たい],shitai,"corpse, body",[sound:word_shitai.mp3],公園で<b>死体</b>が見つかったの。,公[こう]園[えん]で<b>死[し]体[たい]</b>が 見[み]つかったの。 ,A corpse was found in the park.,[sound:sentence_shitai.mp3],,,,,,1627.2,Kaishi_word
説得(する),せっとく,説[せっ]得[とく],settoku,persuasion,[sound:word_settoku.mp3],なんとか親を<b>説得</b>してみるよ。,なんとか 親[おや]を<b>説[せっ]得[とく]</b>してみるよ。 ,I will try to persuade my parents (somehow).,[sound:sentence_settoku.mp3],,,,,,1630,
取り戻す,とりもどす,取[と]り 戻[もど]す,torimodosu,"to take back, to recover",[sound:word_torimodosu.mp3],緑を<b>取り戻す</b>必要があります。,緑[みどり]を<b>取[と]り 戻[もど]す</b>必[ひつ]要[よう]があります。 ,We need to recover our green spaces.,[sound:sentence_torimodosu.mp3],,,,,,1636,Kaishi_word
事態,じたい,事[じ]態[たい],jitai,"situation, state of affairs",[sound:word_jitai1.mp3],非常<b>事態</b>です。,非[ひ]常[じょう]<b>事[じ]態[たい]</b>です。 ,We're in a state of emergency!,[sound:sentence_jitai1.mp3],,,,,,1638,Kaishi_word
掴む,つかむ,掴[つか]む,tsukamu,"to grip, to grab",[sound:word_tsukamu.mp3],彼女が僕の手を<b>掴</b>みました。,彼[かの]女[じょ]が 僕[ぼく]の 手[て]を<b>掴[つか]</b>みました。 ,She gripped my hand.,[sound:sentence_tsukamu.mp3],,,,,,1639,Kaishi_word
素直,すなお,素[す]直[なお],sunao,"honest, frank ",[sound:word_sunao.mp3],彼は<b>素直</b>な心を持っている。,彼[かれ]は<b>素[す]直[なお]</b>な 心[こころ]を 持[も]っている。 ,He is a honest person.,[sound:sentence_sunao.mp3],,,,,,1640,Kaishi_word
からかう,からかう,からかう,karakau,"to tease, make fun of",[sound:word_karakau.mp3],彼は時々妹を<b>からか</b>います。,彼[かれ]は 時[とき]々[どき]妹[いもうと]を<b>からか</b>います。 ,He sometimes makes fun of his younger sister.,[sound:sentence_karakau.mp3],,,,,,1640,
船,ふね,船[ふね],fune,"ship, boat",[sound:word_fune.mp3],私たちは<b>船</b>に乗った。,私[わたし]たちは<b>船[ふね]</b>に 乗[の]った。 ,We got on the ship.,[sound:sentence_fune.mp3],,,,,,1642,Kaishi_word
最大,さいだい,最[さい]大[だい],saidai,"biggest, largest",[sound:word_saidai.mp3],これは世界<b>最大</b>の船です。,これは 世[せ]界[かい]<b>最[さい]大[だい]</b>の 船[ふね]です。 ,This is the world's largest ship.,[sound:sentence_saidai.mp3],,,,,,1642.2,Kaishi_word
中身,なかみ,中[なか]身[み],nakami,"content, interior",[sound:word_nakami.mp3],カバンの<b>中身</b>を見せてください。,カバンの<b>中[なか]身[み]</b>を 見[み]せてください。 ,Please show me the contents of the bag.,[sound:sentence_nakami.mp3],,,,,,1643,Kaishi_word
飼う,カウ,飼[か]う,kau,to keep a pet,[sound:word_kau2.mp3],彼女は耳の長い犬を<b>飼</b>っている。,彼[かの]女[じょ]は 耳[みみ]の 長[なが]い 犬[いぬ]を<b>飼[か]</b>っている。 ,She owns a dog with long ears.,[sound:sentence_kau2.mp3],,,,,,1643,
匹,ひき,匹[ひき],hiki,counter for small animals​,[sound:word_hiki.mp3],私は犬を1<b>匹</b>飼っています。,私[わたし]は 犬[いぬ]を 1[いっ]<b>匹[ぴき]</b>飼[か]っています 。 ,I have one dog. ,[sound:sentence_hiki.mp3],私は猫を３匹飼っています。 ,私[わたし]は 猫[ねこ]を３[さん]<b>匹[びき]</b>飼[か]っています。 ,I have three cats.,[sound:sentence_hiki2.mp3],,1643.2,
とんでもない,とんでもない,とんでもない,tondemonai,"unthinkable, outrageous",[sound:word_tondemonai.mp3],仕事中に帰るなんて<b>とんでもない</b>。,仕[し]事[ごと]中[ちゅう]に 帰[かえ]るなんて<b>とんでもない</b>。 ,It's unthinkable to go home in the middle of work.,[sound:sentence_tondemonai.mp3],,,,,,1645,Kaishi_word
挑戦(する),ちょうせん,挑[ちょう]戦[せん],chōsen,challenge,[sound:word_chousen.mp3],彼は新しいことに<b>挑戦</b>している。,彼[かれ]は 新[あたら]しいことに<b>挑[ちょう]戦[せん]</b>している。 ,He's trying out new challenges.,[sound:sentence_chousen.mp3],,,,,,1647,
塩,しお,塩[しお],shio,salt,[sound:word_shio.mp3],<b>塩</b>を少し入れる,<b>塩[しお]</b>を 少[すこ]し 入[い]れる,Add a little salt.,[sound:sentence_shio.mp3],,,,,,1647,
加える,くわえる,加[くわ]える,kuwaeru,"to add, to include",[sound:word_kuwaeru.mp3],塩、コショウを<b>加え</b>てください。,塩[しお]、 コショウを<b>加[くわ]え</b>てください。 ,Please add the salt and pepper.,[sound:sentence_kuwaeru.mp3],,,,,,1648.1,Kaishi_word
参加(する),さんか,参[さん]加[か],sanka,participation,[sound:word_sanka.mp3],<b>参加</b>する気はあるの？,<b>参[さん]加[か]</b>する 気[き]はあるの？ ,You interested in participating?,[sound:sentence_sanka.mp3],,,,,,1648.2,Kaishi_word
含める,ふくめる,含[ふく]める,fukumeru,to include,[sound:word_fukumeru.mp3],私を<b>含め</b>て10人が参加しました。,私[わたし]を<b>含[ふく]め</b>て 10[じゅう]人[にん]が 参[さん]加[か]しました。 ,"Ten people participated, myself included.",[sound:sentence_fukumeru.mp3],,,,,,1648.3,Kaishi_word
閉まる,しまる,閉[し]まる,shimaru,"be shut, be closed",[sound:word_shimaru.mp3],お店はもう<b>閉ま</b>っていました。,お 店[みせ]はもう<b>閉[し]ま</b>っていました。 ,The shop had already closed.,[sound:sentence_shimaru.mp3],,,,,,1649.1,
自動,じどう,自[じ]動[どう],jidō,"automatic, self-operating",[sound:word_jidou.mp3],<b>自動</b>的に閉まります。,<b>自[じ]動[どう]</b>的[てき]に 閉[し]まります。 ,It closes automatically.,[sound:sentence_jidou.mp3],,,,,,1649.2,
並ぶ,ならぶ,並[なら]ぶ,narabu,to line up,[sound:word_narabu.mp3],ここに<b>並</b>んでください。,ここに<b>並[なら]</b>んでください。 ,Please line up here.,[sound:sentence_narabu.mp3],,,,,,1650,Kaishi_word
