vH)p|2+Kr<,Manabi,Manabi,話題,わだい,話[わ]題[だい],wadai,"subject, topic of conversation",[sound:word_wadai.mp3],ここが<b>話題</b>のレストランです。,ここが<b>話[わ]題[だい]</b>のレストランです。 ,This is the restaurant that we were talking about.,[sound:sentence_wadai.mp3],,,,,,1720,"<svg xmlns=""http://www.w3.org/2000/svg"" class=""pitch"" width=""102.75px"" height=""56.25px"" viewBox=""0 0 137 75""><text x=""5"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">わ</text><text x=""40"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">だ</text><text x=""75"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">い</text><path d=""m 16,30 35,-25"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 51,5 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 86,5 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><circle r=""5"" cx=""16"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""51"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""86"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""4"" cx=""121"" cy=""5"" style=""opacity:1;fill:none;stroke:currentColor;stroke-width:1.75;"" /></svg>",0,,,Kaishi_word
c%1`+s0e%R,Manabi,Manabi,どなた,どなた,どなた,donata,who (polite),[sound:word_donata.mp3],失礼ですが、<b>どなた</b>ですか？,失[しつ]礼[れい]ですが、<b>どなた</b>ですか？ ,"Excuse me, but who are you?",[sound:sentence_donata.mp3],,,,,,1721,"<svg xmlns=""http://www.w3.org/2000/svg"" class=""pitch"" width=""102.75px"" height=""56.25px"" viewBox=""0 0 137 75""><text x=""5"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">ど</text><text x=""40"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">な</text><text x=""75"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">た</text><path d=""m 16,5 35,25"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 51,30 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 86,30 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><circle r=""5"" cx=""16"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""51"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""86"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""4"" cx=""121"" cy=""30"" style=""opacity:1;fill:none;stroke:currentColor;stroke-width:1.75;"" /></svg>",1,,,
"MdX49[O,Gt",Manabi,Manabi,振る,ふる,振[ふ]る,furu,"to wave, shake; reject (someone)",[sound:word_furu2.mp3],彼女に<b>振</b>られた。,彼[かの]女[じょ]に<b>振[ふ]</b>られた。 ,My girlfriend dumped me.,[sound:sentence_furu2.mp3],,,,,,1722,"<svg xmlns=""http://www.w3.org/2000/svg"" class=""pitch"" width=""76.50px"" height=""56.25px"" viewBox=""0 0 102 75""><text x=""5"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">ふ</text><text x=""40"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">る</text><path d=""m 16,30 35,-25"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 51,5 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><circle r=""5"" cx=""16"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""51"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""4"" cx=""86"" cy=""5"" style=""opacity:1;fill:none;stroke:currentColor;stroke-width:1.75;"" /></svg>",0,,,Kaishi_word
tTOJA&bvx%,Manabi,Manabi,振り向く,ふりむく,振[ふ]り 向[む]く,furimuku,"to turn around, to look back",[sound:word_furimuku.mp3],彼は<b>振り向</b>いて、私にあいさつをしました。,彼[かれ]は<b>振[ふ]り 向[む]</b>いて 、 私[わたし]にあいさつをしました。 ,He turned around and greeted me.,[sound:sentence_furimuku.mp3],,,,,,1722.2,"<svg xmlns=""http://www.w3.org/2000/svg"" class=""pitch"" width=""129.00px"" height=""56.25px"" viewBox=""0 0 172 75""><text x=""5"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">ふ</text><text x=""40"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">り</text><text x=""75"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">む</text><text x=""110"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">く</text><path d=""m 16,30 35,-25"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 51,5 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 86,5 35,25"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 121,30 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><circle r=""5"" cx=""16"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""51"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""86"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""121"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""4"" cx=""156"" cy=""30"" style=""opacity:1;fill:none;stroke:currentColor;stroke-width:1.75;"" /></svg>",3,,,Kaishi_word
oa_*Z>-*xF,Manabi,Manabi,注文,ちゅうもん,注[ちゅう]文[もん],chūmon,order,[sound:word_chuumon.mp3],ご<b>注文</b>は何にしますか？,ご<b>注[ちゅう]文[もん]</b>は 何[なん]にしますか？ ,What would you like to order?,[sound:sentence_chuumon.mp3],,,,,,1726,"<svg xmlns=""http://www.w3.org/2000/svg"" class=""pitch"" width=""129.00px"" height=""56.25px"" viewBox=""0 0 172 75""><text x=""0"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">ち</text><text x=""17"" y=""67.5"" style=""font-size:14px;font-family:sans-serif;fill:currentColor;"">ゅ</text><text x=""40"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">う</text><text x=""75"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">も</text><text x=""110"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">ん</text><path d=""m 16,30 35,-25"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 51,5 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 86,5 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 121,5 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><circle r=""5"" cx=""16"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""51"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""86"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""121"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""4"" cx=""156"" cy=""5"" style=""opacity:1;fill:none;stroke:currentColor;stroke-width:1.75;"" /></svg>",0,,,
m-TW-X_#2:,Manabi,Manabi,焦る,あせる,焦[あせ]る,aseru,"to be impatient, to panic, be in a hurry",[sound:word_aseru.mp3],何をそんなに<b>焦</b>っているのですか？,何[なに]をそんなに<b>焦[あせ]</b>っているのですか？ ,What are you in such a hurry for?,[sound:sentence_aseru.mp3],,,,,,1727,"<svg xmlns=""http://www.w3.org/2000/svg"" class=""pitch"" width=""102.75px"" height=""56.25px"" viewBox=""0 0 137 75""><text x=""5"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">あ</text><text x=""40"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">せ</text><text x=""75"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">る</text><path d=""m 16,30 35,-25"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 51,5 35,25"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 86,30 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><circle r=""5"" cx=""16"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""51"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""86"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""4"" cx=""121"" cy=""30"" style=""opacity:1;fill:none;stroke:currentColor;stroke-width:1.75;"" /></svg>",2,,,Kaishi_word
y6_&+5)jQ5,Manabi,Manabi,受け取る,うけとる,受[う]け 取[と]る,uketoru,"to receive, to accept",[sound:word_uketoru.mp3],荷物<b>受け取</b>った？,荷[に]物[もつ]<b>受[う]け 取[と]</b>った？ ,Did you get the package?,[sound:sentence_uketoru.mp3],,,,,,1731,"<svg xmlns=""http://www.w3.org/2000/svg"" class=""pitch"" width=""129.00px"" height=""56.25px"" viewBox=""0 0 172 75""><text x=""5"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">う</text><text x=""40"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">け</text><text x=""75"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">と</text><text x=""110"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">る</text><path d=""m 16,30 35,-25"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 51,5 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 86,5 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 121,5 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><circle r=""5"" cx=""16"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""51"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""86"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""121"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""4"" cx=""156"" cy=""5"" style=""opacity:1;fill:none;stroke:currentColor;stroke-width:1.75;"" /></svg>","0,3",,,Kaishi_word
B^*~THzm%N,Manabi,Manabi,幽霊,ゆうれい,幽[ゆう]霊[れい],yūrei,ghost,[sound:幽霊_ユウレイ_JapanesePod101(1).mp3],私は<b>幽霊</b>が怖いです。,私[わたし]は<b>幽[ゆう]霊[れい]</b>が 怖[こわ]いです。 ,I am scared of ghosts.,[sound:sentence_yuurei.mp3],,,,,,1731,"<svg xmlns=""http://www.w3.org/2000/svg"" class=""pitch"" width=""129.00px"" height=""56.25px"" viewBox=""0 0 172 75""><text x=""5"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">ゆ</text><text x=""40"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">う</text><text x=""75"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">れ</text><text x=""110"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">い</text><path d=""m 16,5 35,25"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 51,30 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 86,30 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 121,30 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><circle r=""5"" cx=""16"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""51"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""86"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""121"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""4"" cx=""156"" cy=""30"" style=""opacity:1;fill:none;stroke:currentColor;stroke-width:1.75;"" /></svg>",1,,,
iLeb)7/XWD,Manabi,Manabi,人物,じんぶつ,人[じん]物[ぶつ],jinbutsu,"character, person",[sound:word_jinbutsu.mp3],彼は信頼に足りる<b>人物</b>だ。,彼[かれ]は 信[しん]頼[らい]に 足[た]りる<b>人[じん]物[ぶつ]</b>だ。 ,He is a trustworthy person.,[sound:sentence_jinbutsu.mp3],,,,,,1732,"<svg xmlns=""http://www.w3.org/2000/svg"" class=""pitch"" width=""129.00px"" height=""56.25px"" viewBox=""0 0 172 75""><text x=""5"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">じ</text><text x=""40"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">ん</text><text x=""75"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">ぶ</text><text x=""110"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">つ</text><path d=""m 16,5 35,25"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 51,30 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 86,30 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 121,30 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><circle r=""5"" cx=""16"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""51"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""86"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""121"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""4"" cx=""156"" cy=""30"" style=""opacity:1;fill:none;stroke:currentColor;stroke-width:1.75;"" /></svg>",1,,,Kaishi_word
"O{1AdOgc2,",Manabi,Manabi,庭,にわ,庭[にわ],niwa,"garden, yard",[sound:word_niwa.mp3],<b>庭</b>に可愛い猫がいる。,<b>庭[にわ]</b>に 可愛[かわい]い 猫[ねこ]がいる。 ,There is a cute cat in the yard.,[sound:sentence_niwa.mp3],,,,,,1735,"<svg xmlns=""http://www.w3.org/2000/svg"" class=""pitch"" width=""76.50px"" height=""56.25px"" viewBox=""0 0 102 75""><text x=""5"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">に</text><text x=""40"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">わ</text><path d=""m 16,30 35,-25"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 51,5 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><circle r=""5"" cx=""16"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""51"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""4"" cx=""86"" cy=""5"" style=""opacity:1;fill:none;stroke:currentColor;stroke-width:1.75;"" /></svg>",0,,,Kaishi_word
A7z7Fc%h(:,Manabi,Manabi,きちんと,きちんと,きちんと,kichinto,properly; accurately; neatly,[sound:word_kichinto.mp3],問題について<b>きちんと</b>話し合ったよ。,問[もん]題[だい]について<b>きちんと</b>話[はな]し 合[あ]ったよ。 ,We discussed the problem thoroughly.,[sound:sentence_kichinto.mp3],,,,,,1737,"<svg xmlns=""http://www.w3.org/2000/svg"" class=""pitch"" width=""129.00px"" height=""56.25px"" viewBox=""0 0 172 75""><text x=""5"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">き</text><text x=""40"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">ち</text><text x=""75"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">ん</text><text x=""110"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">と</text><path d=""m 16,30 35,-25"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 51,5 35,25"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 86,30 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 121,30 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><circle r=""5"" cx=""16"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""51"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""86"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""121"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""4"" cx=""156"" cy=""30"" style=""opacity:1;fill:none;stroke:currentColor;stroke-width:1.75;"" /></svg>",2,,,Kaishi_word
fngk;>%ui`,Manabi,Manabi,浮気(する),うわき,浮気[うわき],uwaki,"cheating, infidelity",[sound:word_uwaki.mp3],<b>浮気</b>したこと謝ってほしい。,<b>浮気[うわき]</b>したこと 謝[あやま]ってほしい。 ,I want you to apologize for cheating on me. ,[sound:sentence_uwaki.mp3],,,,,,1738,"<svg xmlns=""http://www.w3.org/2000/svg"" class=""pitch"" width=""102.75px"" height=""56.25px"" viewBox=""0 0 137 75""><text x=""5"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">う</text><text x=""40"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">わ</text><text x=""75"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">き</text><path d=""m 16,30 35,-25"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 51,5 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 86,5 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><circle r=""5"" cx=""16"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""51"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""86"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""4"" cx=""121"" cy=""5"" style=""opacity:1;fill:none;stroke:currentColor;stroke-width:1.75;"" /></svg>",0,,,
QQ>4`%g|YG,Manabi,Manabi,あっち,あっち,あっち,acchi,"other side, over there",[sound:word_atchi.mp3],どちらの車が欲しいの、こっちの、それとも<b>あっち</b>の？,どちらの 車[くるま]が 欲[ほ]しいの、 こっちの、 それとも<b>あっち</b>の？ ,"Which car do you want, this one or that one?",[sound:sentence_atchi.mp3],,,,,,1738.2,"<svg xmlns=""http://www.w3.org/2000/svg"" class=""pitch"" width=""102.75px"" height=""56.25px"" viewBox=""0 0 137 75""><text x=""5"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">あ</text><text x=""40"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">っ</text><text x=""75"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">ち</text><path d=""m 16,30 35,-25"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 51,5 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 86,5 35,25"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><circle r=""5"" cx=""16"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""51"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""86"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""4"" cx=""121"" cy=""30"" style=""opacity:1;fill:none;stroke:currentColor;stroke-width:1.75;"" /></svg>",3,,,
d~(M<<^.QL,Manabi,Manabi,弁当,べんとう,弁[べん]当[とう],bentō,boxed lunch,[sound:word_bentou.mp3],お<b>弁当</b>は自分で作ってるの？,お<b>弁[べん]当[とう]</b>は 自[じ]分[ぶん]で 作[つく]ってるの？ ,Do you make your bentos yourself?,[sound:sentence_bentou.mp3],,,,,,1740,"<svg xmlns=""http://www.w3.org/2000/svg"" class=""pitch"" width=""129.00px"" height=""56.25px"" viewBox=""0 0 172 75""><text x=""5"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">べ</text><text x=""40"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">ん</text><text x=""75"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">と</text><text x=""110"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">う</text><path d=""m 16,30 35,-25"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 51,5 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 86,5 35,25"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 121,30 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><circle r=""5"" cx=""16"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""51"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""86"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""121"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""4"" cx=""156"" cy=""30"" style=""opacity:1;fill:none;stroke:currentColor;stroke-width:1.75;"" /></svg>",3,,,
dFfs1qB%8T,Manabi,Manabi,約,やく,約[やく],yaku,approximately; about​,[sound:word_yaku2.mp3],生徒は全部で<b>約</b>千人です。,生[せい]徒[と]は 全[ぜん]部[ぶ]で<b>約[やく]</b>千[せん]人[にん]です。 ,There are about a thousand students in all.,[sound:sentence_yaku2.mp3],,,,,,1740,"<svg xmlns=""http://www.w3.org/2000/svg"" class=""pitch"" width=""76.50px"" height=""56.25px"" viewBox=""0 0 102 75""><text x=""5"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">や</text><text x=""40"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">く</text><path d=""m 16,5 35,25"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 51,30 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><circle r=""5"" cx=""16"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""51"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""4"" cx=""86"" cy=""30"" style=""opacity:1;fill:none;stroke:currentColor;stroke-width:1.75;"" /></svg>",1,,,
f~wzN$3^o6,Manabi,Manabi,次第,しだい,次[し]第[だい],shidai,depending on; as soon as (suffix),[sound:word_shidai.mp3],やるかやらないかはあなた<b>次第</b>です。,やるかやらないかはあなた<b>次[し]第[だい]</b>です。 ,Whether you do it or not is up to you.,[sound:sentence_shidai.mp3],,,,,,1743,"<svg xmlns=""http://www.w3.org/2000/svg"" class=""pitch"" width=""102.75px"" height=""56.25px"" viewBox=""0 0 137 75""><text x=""5"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">し</text><text x=""40"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">だ</text><text x=""75"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">い</text><path d=""m 16,30 35,-25"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 51,5 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 86,5 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><circle r=""5"" cx=""16"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""51"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""86"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""4"" cx=""121"" cy=""5"" style=""opacity:1;fill:none;stroke:currentColor;stroke-width:1.75;"" /></svg>",0,,,
t~W1qkP_yd,Manabi,Manabi,使用(する),しよう,使[し]用[よう],shiyō,"usage, utilization",[sound:word_shiyou.mp3],それはナイフとしても<b>使用</b>されます。,それはナイフとしても<b>使[し]用[よう]</b>されます。 ,It can be used as a knife.,[sound:sentence_shiyou.mp3],,,,,,1744,"<svg xmlns=""http://www.w3.org/2000/svg"" class=""pitch"" width=""102.75px"" height=""56.25px"" viewBox=""0 0 137 75""><text x=""5"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">し</text><text x=""40"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">よ</text><text x=""75"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">う</text><path d=""m 16,30 35,-25"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 51,5 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 86,5 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><circle r=""5"" cx=""16"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""51"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""86"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""4"" cx=""121"" cy=""5"" style=""opacity:1;fill:none;stroke:currentColor;stroke-width:1.75;"" /></svg>",0,,,Kaishi_word
k9rl|}Xj0#,Manabi,Manabi,何度も,なんども,何[なん]度[ど]も,nandomo,many times,[sound:word_nandomo.mp3],あの店には<b>何度も</b>行きました。,あの 店[みせ]には<b>何[なん]度[ど]も</b>行[い]きました。 ,I've been to that shop many times.,[sound:sentence_nandomo.mp3],,,,,,1745,"<svg xmlns=""http://www.w3.org/2000/svg"" class=""pitch"" width=""129.00px"" height=""56.25px"" viewBox=""0 0 172 75""><text x=""5"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">な</text><text x=""40"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">ん</text><text x=""75"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">ど</text><text x=""110"" y=""67.5"" style=""font-size:20px;font-family:sans-serif;fill:currentColor;"">も</text><path d=""m 16,5 35,25"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 51,30 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 86,30 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><path d=""m 121,30 35,0"" style=""fill:none;stroke:currentColor;stroke-width:1.5;"" /><circle r=""5"" cx=""16"" cy=""5"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""51"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""86"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""5"" cx=""121"" cy=""30"" style=""opacity:1;fill:currentColor;"" /><circle r=""4"" cx=""156"" cy=""30"" style=""opacity:1;fill:none;stroke:currentColor;stroke-width:1.75;"" /></svg>",1,,,
